"Gold powder capsule beautiful full-shading umbrella surface cloth, has rubber piece covered with beautiful glue layer that is fixed in main rod, and beautiful glue layer provided with aqueous gold powder",2016-02-24
"Fabric printing and dyeing equipment, has liquid outlet pipe provided with inner cavity, stirring room fixedly connected with dyeing liquid machine and connecting piece, and stirring tank whose outer side is equipped with stirring paddle",2016-05-24
"Fabric printing and dyeing device, has fabric printing and dyeing chamber fixed with transporting belt, connecting piece provided with liquid inlet pipe and connecting pipe, and interlayer structure whose outer part is covered with iron",2016-05-24
"Three-dimensional environmental protection flannel, has base cloth connected with fluff blocks, soft ventilation layer contains pineapple fiber, mulberry fiber, tribute silk fiber and import long cotton wool fiber in specific range",2016-03-21
"High-efficient energy-saving cloth de-sizing machine, has machine main body provided with machine frame, and de-sizing spraying pipe fixedly connected with water circulation pump and coated with direct water spray material",2016-06-08
"Cashmere knit product rapid ironing shaping module for use in factory, has splitting module body provided with coat module and cap module, template body whose middle part is provided with top end of ring mouth that is placed with heave",2016-04-07
"High temperature dyeing machine with outside heating device, has high temperature dyeing machine main portion communicated with high temperature dyeing entrance, and heat exchanger communicated with steam pipeline through pipeline",2016-03-18
"Cloth Print dyeing cylinder drier, has outer shell whose inner side wall is fixed with two support blocks, bearing arranged in inner side wall of through hole, and belt connected between driving wheel and transmission wheel",2016-03-18
"Long floating point type fingerprint fabric, has multi-Bulge formed with forming surface and connected with rhombic star point, and path construction unit formed with through-structure and connected with coil unit and line coil",2016-03-17
"Single needle bed series velvet fabric, has base cloth layer fixed with vertical column through extension line, path structural unit fixed with coil, and ring structure unit connected with non-woven structure unit",2016-03-17
Environmentally-friendly wool and cotton blended fabric stripping treatment method involves performing ultrasonic treatment using glycerol and sodium dodecyl sulfonate and performing enzyme treatment using neutral protease,2016-04-06
"Automatic coil expanding system, has correcting device provided with image pickup part and handle part, controlling device connected with camera part, and mobile device for obtaining image cutting line and image reference line",2016-05-11
"Sock comprises a main body that is provided with an anti-grinding foot pad, which is connected in back heel, where sock main body is provided on heel middle part position, and heel is provided with rear sole bottom",2015-08-12
"Reeling water tank water temperature regulating device, has device body provided with cold water inlet pipe, bulb whose bottom side is connected with input water pipe, where jet pipe and bulb are formed with inner cavity",2015-12-24
"Sewage filter comprises a housing provided with a stirring blade and a motor that is connected with an upper end of the housing, where an output shaft of the electrical machine is connected with a speed reducer",2015-12-22
"Stocking has package that covers half of sock main portion, is set on sleeve and whose half portion is woven with sock main portion such that lower half of package and sock main portion are independent",2016-03-23
"Round net slurry knife cleaning machine, has beater connected with brush hair roller, wash pipe frame for supporting beater, and synchronous belt system fixed with linear guide rail and connected with end of reciprocating moving motor",2016-03-04
"Mobile center unreeling device, has main box whose inner part is connected with driving chain wheel and driven chain wheel, flower key shaft fixed with spline sleeve, and lifting hydraulic cylinder connected with lower part of main box",2016-03-04
"Double-layered 3D coding interval series velvet fabric, has veil part connected with middle yarn, where surface of veil part is connected with lower side of yarn surface part that is arranged with grinding hair layer",2016-03-17
"Invisible zipper pull head structure, has slider main body whose inner side is fixed with chamfer angle structure, where slider main body is coated with cloth and semi-diameter of chamfer angle structure is specific range",2015-12-22
"Turn-on button door machine, has location device arranged with location board, blowing component and location detection component, and pressing plate driving part arranged on working machine and connected with pressing plate",2016-05-09
"Coolmax fiber, has fiber main body whose left side is formed with groove and outer side surface is covered with pearl particles layer, where right side of fiber main body is formed with through hole",2016-04-18
"Yarn guide frame, has fixing rod whose middle end part is fixed with yarn guide element, guiding unit provided with guiding roller, roller shaft fixed with upper part of mounting block, and cross shaft connected with yarn guide ring",2016-04-18
"Cool type home textile face material has micro-capsule that is formed in with fragrance, and micro-capsule from inside to outside that is provided with micro-pore",2016-04-07
"Elastic machine area drafting device, has long layer ring connected with lower pin, short layer ring connected with upper pin, and elastic blanket drafting device main body fixed on front part of machine area",2016-01-12
"Wool hair switching chamber controlling system, has hair device fixed with transporting pipeline, position sensor for detecting position in guide rail, and photoelectric sensor electrically connected with moving mechanism",2016-06-16
"Ironing cutting machine suction needle device, has upper cloth guide roller and lower guide cloth roller mutually connected with strip-shaped magnet, and fastening roller patch connected between frontage cloth frame and rear side frame",2016-02-03
"Single side knit cloth, has minimum pattern circulation unit formed with multiple coil rows, and path coil for stitching and looping structure unit, where coil path construction unit is arranged with part coil and structural element",2016-02-02
Cutting machine comprises multiple locating devices that are provided in the transporting unit and multiple locating boards are installed on the transporting unit along with a positioning unit that is provided with a holder,2016-06-01
"Winder swing yarn guide device, has yarn guide box whose inner side and upper part fixed with sand guide wheel through hinged shaft, and yarn guide cover connected with yarn guide box through locking device",2016-04-18
"Chargeable neck massaging-type clothes, have inlay provided with clothes main body that is connected with lithium electronic frontage, where clothes main body is equipped with front part of universal serial bus connector",2016-05-18
"V-shaped collar and sleeve cap integrated opened flap shirt, has sleeves whose outer side surface are provided with sleeve mouth and buckles, and shirt body whose middle part is equipped with belt and front part is equipped with pockets",2016-05-16
"Continuous liquid soaking and rolling device, has pinching device positioned on upper part of separator, and immersion process monitoring and alarm device monitoring fluffing agent concentration, where alarm device comprises detecting probe",2016-04-15
"Cutting assistant machine has untwisting device that is connected with cutting device inlet, cloth dyeing structure which is connected with support, and roller which is connected with cloth dyeing",2015-10-26
"Inverted Y-shaped track shaping machine, has track body provided with door web rod, first auxiliary rod door and second auxiliary rod door, and third auxiliary rod door and door web rod fixed with door web cloth",2016-02-24
"Automatic edge sealing machine, has tension spring whose end is connected with pressing wheel bracket, roller bracket connected with moving wheel, and bridge part connected with left and right sides of main frame",2016-01-28
"Anti-clamp pull head, has slider main body connected with dividing body structure and aboard ship plate that is composed of lower plate, and board main body fixed with support cylinder, where aboard ship plate is fixed with bolt",2016-03-28
"V-shaped teeth fastener element, has sinking part whose inner edge side is fixed on left teeth and right teeth, where left teeth and right teeth are fixed on two sides of slide fastener through alternating mesh part",2016-03-28
"Loading and unloading-type material batching machine, has connecting piece connected with supporting roller, and unwinding rack connected with bearing component driving unit that is connected with driving part",2016-04-09
"Untwisting and turning-type web machine carding machine, has wire dividing roller formed with cloth surface and for determining rear and forth moving directions of by power component, where roller is connected with machine frame",2016-04-14
"Jig dying machine lengthways opening and closing structure, has supporting rod whose upper end is connected with door plate and lower end is connected with guide rod, and machine frame connected with inclined frame through elastic piece",2016-04-14
"Coiling device, has bottom frame whose two sides are respectively connected with rolling wheel and supporting feet, connecting rod connected with upper part of connection base, and connection part connected with rear end of connecting rod",2016-04-14
"Cloth winding machine, has pressure roller connected between fastening roller and material receiving roller along axial direction, and machine frame connected with material roll along vertical direction",2016-04-14
"Cloth dryer, has temperature sensor connected with limit alarm circuit through light component, where temperature sensor is receiving output signal and connected with cylinder, and timing circuit connected with switch component",2016-04-19
"Cloth plaiting machine, has rotary rod frame whose two ends are fixed with upper machine body and press rod, where upper machine body is connected with rotating roller and rocker and end of shaft is installed with sealing ring",2016-04-19
"Receiving-type dyeing machine rolling device, has sleeve ring whose end is fixed in side face of roller, where another end of sleeve ring is fixed with end of machine frame and roller is connected with sealing ring",2016-04-19
"Silica gel wearable pad integrated nylon wire stockings for heel shoe, have silica gel layer provided with two portions, and connecting portion between side wall portion and end face is provided with arc chamfer angle structure",2016-03-16
"Printing and dyeing function featured fabric dye stirring device, has stirring tank whose top part is provided with liquid inlet, temperature sensor fixed at inner side of stirring tank, and switch connected with controller",2016-05-24
"Shirt body pull pin sewing system, has top rod connected with sensor that is fixed with driving component, and machine table connected with pull pin sewing machine, where driving component is connected with cross material part",2016-06-23
"Blowing suction air cleaning device, has spring whose end is connected with variable section cylinder and another end is connected with bottom part of cylinder cavity, and elastic component provided with variable section cylinder and spring",2016-04-18
"Method for producing modal fiber/flax blended knitting yarn, involves spraying emulsion material on flax material, mixing modal fiber and flax material and washing with aqueous solution comprising magnesium chloride and valine",2016-06-30
"Computer flat knitting machine weaving oil filling device, has oil storage tank provided with soaking oil body, upper cavity body and lower cavity body matched with oil leakage hole through bottom plate, and base arranged with oil tank",2015-12-14
"Hemp fiber oil agent spraying device, has cotton roll formed with nozzle, and liquid-gas mixing-generating device connected with nozzle and provided with oil agent tank, gas source body and main pipe",2016-04-26
"Absorbing type seat beam indicator for vehicle e.g. railway vehicle, has universal ball cage housing whose top portion is provided with magnet sucker, and locking nut is fixed with through groove that is formed with damping plate",2015-02-28
"Trolley structure has cross rod that is located on base plate at specific angle, and hydraulic oil jar which is set with pressurizing pedal and release pedal",2014-04-10
"Flat weft insertion interval fabric knitting machine, has elastic yarn connected on front and rear needle bed parts, and cross part for performing knitting process according to yarn fabric expanded pressure for determining fabric interval",2016-06-23
"Twill anti-remove silk stockings, have inclined needle structure connected with weft knitting structure, weaving structure connected with two different line braided wires, and weaving line arranged with welding point",2016-03-16
"Movable drying device for textile dyeing and finishing machine, has supporting box main body whose upper part is provided with multi-fan, where multi-fan is connected with multi-heating pipe along lengthwise direction",2016-06-23
"Multi-variety yarn making spinning machine, has main body formed with side part, and side part connected with side area that is connected with multi-twisting spindle and bearing, where diameters of spindle and bearing are variable",2014-10-30
"Cloth dyeing machine transmission device, has transmission mechanism connected with supporting frame, where part of supporting frame is fixed with driving component, and cloth fixing head connected with clamping component",2016-04-09
"Stone clothes washing machine has water pump that is connected with water pumping pipe whose one end is fixed on rectangular cylinder, and other end is provided in L-shape pipe so as to locate above water surface",2016-06-12
"Fabric production concentrated alkali recycling machine, has feedstock transport mechanism provided with discharging port, where feedstock transport mechanism is set with recycling support along material transporting roller",2016-04-21
"Camouflage shed frame for driving vehicle, has first hinge base and second hinge base that are connected with supporting pole, and adjacent cross pole that is connected with connecting rod",2014-09-09
"Air flow dyeing machine cylinder body water-proof device, has cylinder body whose lower part is formed with discharging port that is fixed with discharging device, and water-proof board layer arranged with bottom plate layer",2016-01-28
"Processing polyester fiber and linen blend involves scouring and bleaching linen or short hemp roving, and then mixing with polyester fibers in wet spinning frame to obtain blended linen or polyester fibers",2016-06-29
"Sleeves detachable quick wicking dehumidification function cloth has garment portion provided with collar, and garment portion provided with sleeves, and upper sleeves and lower sleeves connected by zippers or buckles",2016-05-19
"Short sleeve collar casual shirts, have clothes main body equipped with lower pendulum, long zipper and lower swing part provided with chest part, and pocket placed on sides of front flaps, where width of pendulum is specific in range",2016-05-16
"Portable clothes, have cloth main body cuff whose inner part is provided with elastic rubber band and rear side is provided with zipper, and cloth belt connected between upper half of and lower half of zipper",2016-05-19
"Nylon zipper sewing machine electric ironing device, has L-type connecting block arranged close to short rod, and arc-shaped groove arranged in heating mold under end surface of lower heating film",2014-11-14
"Breathable fabric has water soluble vinylon yarn that is fed and mixed together in wet spinning machine, and blended yarn that is boiled in aqueous solution",2016-06-29
"Method for manufacturing flame retardant towel cloth in textile industry, involves forming terry in sinker nose by terry yarn, and coating connecting yarn in middle to form flame retardant towel cloth",2016-07-08
"Quick textile testing and pilling method, involves connecting pilling box with six soft board, mounting six soft board with alumina, connecting pilling box with wet sample part, and rolling textile on polyurethane rubber tube",2016-07-15
"High efficiency oil storing spun yarn spindle, has bolster connected with periphery part of flexible elastic pipe and arranged in inner part of spiral groove, and spindle rod equipped with lower bearing section",2016-06-23
Spinning spindle has lower bearing seat that is connected with connecting ring through elastic structure and cross section of lower end of spindle rod is tapered and is provided against inner ring of lower bearing,2016-06-23
"Textile conveying roller, has roller body fixed with roller shaft, and rubber rib part whose surface is fixed with two sides of arc rib part along axis direction, where angle between outer surface line and arc rib is about several degrees",2016-04-07
"Emulational fur multi-stage drying apparatus, has apparatus main body provided with box body, and pressing plate fixedly connected with side plate through bolt, where bottom end of box body is fixed with two sides of bracket",2016-06-30
"Hot reeling transporting device for use in filament production field, has servo motor, connecting rod, and shaft connector integrated with lengthways slide table, and transverse slide table hinged with servo motor",2013-08-23
"Negative cam shedding shuttleless loom heald frame damage preventing device, has cross beam provided with limiting mechanism, and vertical rod connected with cross beam by nut through cross-beam mounting hole",2016-03-24
"Main shaft base device for warping machine, has bevel gear meshed with another bevel gear, and shaft section connected with main shaft base body that is fixed on machine body, where machine body is located on ground",2015-02-05
"Dustproof side tray rack device, has supporting tube fixed on middle part of tray, and dust-proof device main body provided with handle and air pump, where dust-proof device main body is formed with square hole",2015-02-06
"Dye automatic proportioning system, has computer information scanning module whose output end is connected with computer information input module, such that information display module is connected to input module",2016-05-16
"Doffing device for spinning production of quick rolling-changing trolley, has vehicle frame provided with retraction part and pipe frame, and heat exchange pipe moving mechanism connected with guide wheel that is arranged on side frame",2016-07-26
"Fabric transmission assembly for fabric edge processing system, has locating piece arranged on locating seat, where end part of locating piece is formed as needle-shaped structure and exposed on outer surface of conveyor belt",2016-07-01
"Lower collar mechanism, has collar piece whose lower edge is protruded from locating groove, and locating strip pressed to locating plate, where collar piece and sewing device are overlapped with shirt body cutting piece",2016-07-08
"Unmanned aerial vehicle feeding system, has system body provided with GPS locator, RFID reader-writer connected with unmanned aerial vehicle and controller, and RFID reader for sensing position of RFID label card",2016-04-27
"Sewing machine monitoring system, has data collecting device and control device connected with each other, where judgment is made to determine whether product is qualified or not by monitoring sewing machine",2016-05-09
"Automatic material feeding system, has machine frame connected with locating device that comprises locating platform and locating plate, and clamping driving part for driving clamping component to move to pulling cylinder machine",2016-05-09
"Automatic expanding system, has image cutting line connected with reference line, conveying device mounted on machine table, and control device controlling cutting device according to offset moving and cutting route",2016-05-11
"Environment-friendly power spinning silk fabric sand washing dyeing by adding calcium hydrogen phosphate into industrial washing machine, adding water, adding electric spinning silk fabric, stirring and adding plant dye and pH buffer agent",2016-06-21
"Vertical well shaped cotton wool, has fabric main body whose outer surface is provided with bulges, flower part fixed in groined center, and warp yarn and weft yarn that are arranged together in alternate manner",2016-07-13
"Cloth drying-shaping device for printing and dyeing workshop, has rotating roller arranged in oven, heating appliance arranged at bottom part of oven, and cloth roller connected at outer side of oven outlet",2016-04-12
"Printing and dyeing workshop drying device, has cushion connected with rear side of oven, hot water tank connected with cold water tank through suction pipe, and water pump installed on water pumping pipe",2016-04-12
"U-shaped cylinder body panel material, has material main body selected as PTFE plastic plate material, and reinforcement unit connected with bottom surface of cylinder body that is fixed with U-shaped vat dyeing groove part",2016-07-15
"Cloth inspecting machine active unwinding device, has base whose rear end is fixed with driving unwinding roller, and cloth feeding roller connected with front end of base, where driving unwinding roller is fixed with unreeling bracket",2016-05-13
"Automatic dual-point lap changing system, has first friction coiling roller provided with transmission roller and fixed with tension bracket, and distributing vehicle fixed with side part of two friction coiling roller",2016-05-13
"Collecting yarn coiling device, has auxiliary mechanism provided with supporting rod and first and second sliding components, and driving unit for driving first sliding component and second sliding component along opposite direction",2016-06-22
"Yarn collecting device, has connecting piece whose end is connected with slide block and another end is fixed with sleeve that is movably connected with supporting rod, and driving mechanism connected with sleeve",2016-06-22
"Producing cleaning towel involves selecting sweet potato fiber with antibacterial activity, and then cutting into short filaments, combining warp and weft on a bobbin and then weaving is carried out by using a weaving machine",2016-06-30
"Warping machine creel, has longitudinal beam provided with sleeve and locking bolt, and connecting mechanism provided with bump and formed with through groove, where bump is connected with pin shaft through locking bolt",2016-05-17
"Seamless molding corsage, has main body whose bottom end is connected with lower bundle, where upper end of main body is fixed with connecting buckle that is buckled with shoulder belt and shoulder belt is fixed with regulating buckle",2016-05-20
"Elastic sports bra, has bra main body provided with first shoulder belt and second shoulder belt, where rear part of bra main body is formed with ventilation hole and bra main body is formed as frame structure",2016-05-19
Left and right symmetrical steel chain zipper comprises a chain tooth block engaged that is set with a left block and a meshing block is installed on a tooth bottom along with a waterproof adhesive set on an upper surface of tooth block,2016-04-11
"Slider, has pull head fixed on slide fastener that is connected between spring and slider main body, and hook whose inner part is formed with cavity, where ends of slider main body are separated from each other",2016-05-31
"Automatic collar band notch seam allowance trimming mechanism for clothes production field, has cutting drive component fixed for driving lower scissors pruning device by material moving collar of collar port",2016-07-26
"Cotton label tape has warp and weft that are provided with stainless steel conductive fiber, such that warp and weft are helically wound around external terylene fiber spun yarns",2016-02-25
"Smooth finishing and water absorption testing of wool fabric for producing absorbent material, involves enzyme treating and softening treating wool fibers and cashmere fibers, spinning and winding fibers, drying and baking fabric",2016-06-01
"Well-shaped tic-tac-toe comprises fabric main body, and bumps on outer surface of fabric main body which extend along four sides forming groins with center provided with flowers with green leaves",2016-07-12
"Solid tweed structure, has weft weaving part divided into first, second and third layers, where second layer is arranged between first and third layers and weft weaving part is arranged with warp weaving part along vertical direction",2016-07-12
"Large negative ion permanently releasing fabric, has big block and small block equidistantly arranged multiple convex points and convex stripes, where content of negative ion in inner surface of yarn is less than specific value",2016-07-26
"Size adjustable shoulder wool clothing, has flexible belt comprising strip that is provided with joining parts that include fixing bars that is provided with set of fasteners, where joining pieces are arranged corresponding to fasteners",2016-06-02
"Travelling clothes, have clothes main body provided with two sleeves and connected with sling that is provided with two sections, where ends of each section are respectively fixed with collar and chain buckle",2016-06-01
"Elderly outdoor clothes comprise clothes main body provided with two sleeves, which are provided with transparent plastic at outer side opening of front end arm, where lower part of transparent plastic is provided with interlayer with clock",2016-06-03
"Velvet fabric, has fabric body formed with lining fabric layer, where fabric body is knitted by utilizing proper reflective yarn and surface of reflective yarn is provided with multiple irregular reflecting surfaces",2016-07-27
"Printing and dyeing sludge drying method comprises mixing printing and dyeing sludge cake with limestone powder, air drying, crushing, mixing obtained powder and coal, crushing, and subjecting to circulating fluidized bed boiler",2016-06-21
"Floss grabbing material pile leveling device, has box body and power wire that are connected with each other, and plate provided with reset spring and connected with blade by groove, where box body connected with microcontroller",2016-07-25
"Mesh-type ventilation wide and narrow knitting tape, has belt body provided with narrow middle section and wide mesh section that are fixed with electronic driving bar, where electronic driving bar is fixed with knitting crochet hook",2016-08-12
"Sewing system, has folding mechanism arranged on machine table to fold panels, driving unit for driving moving mold in ascending or descending manner, and sewing body fixed on machine to sew material pressing driving unit",2016-08-25
"Peculiar smell free-drying-clothes, have clothes main body provided with two sleeves that are provided with zipper, and lining layer whose outer surface is formed with multiple bulges, where clothes main body is formed with lining layer",2016-06-17
"Wool knitted fabric, has wool knit fabric body fixed with flash colorful silk thread, where rear part of wool knit fabric main body is provided with ventilation layer, and warp alternately arranged with warp yarn",2016-06-30
Wear-proof movable frame has support unit that is symmetrically arranged and whose surface is provided with bracket groove and bottom of supporting frame and bottom rack are provided with rotating wheel,2016-05-16
"Electric contact-type self-stopping device, has lower polar plate connected with power supply cathode that connected with signal emitter, where signal emitter is connected with conveying device that is electrically connected with controller",2016-06-07
"Clothes with far infrared treating function used in costume material field, has storage device that is connected with far infrared ink and backing layer is provided by double and monochromatic lines composed of warp-and weft together",2016-06-17
"Strong touch senile traveling cloth, has cloth main body provided with two sleeves, section unit whose end is provided with buckle main body, and active carbon cloth layer whose lower surface is provided with photo-catalyst coating unit",2016-06-18
"Travelling cloth comprises cloth main body provided with two sleeves connected with the cloth main body through zipper, the sleeves are open to the outside and front end arm is provided with transparent plastic",2016-06-03
"Clothing with far-infrared treatment effect, has far-infrared chip that is sandwiched between clothing main portion, and power storage device that is electrically connected to far-infrared ink of far-infrared chip",2016-06-03
"High-efficient synthetic polyester fiber steaming and washing-free printing rotating screen manufacturing method, involves printing photographic film on web substrate, and placing web substrate in developing tank for specific minutes",2016-08-29
"Forming machine track protector, has laser warning component fixed at one end of track, photoelectric receiving module arranged on another end of track, and excitation emission module for emitting laser to conveying chain",2016-06-08
"Auxiliary agent mixing device, has mixing mechanism provided with drawing pipe barrel, and mixing barrel whose lower part is connected with conveying pipeline, where upper part of mixing tank is connected with mixing tube",2016-06-12
"Material threading machine, has auxiliary feeding device whose connected with material receiving device, and first frame whose top end is provided with control box for controlling operation of machine main body",2016-07-11
"Drawn yarn constant tension coiling device, has tension resistor fixedly assembled with swinging rod that is arranged with swing wheel, and upper limit and lower limit respectively movably arranged in eccentric sleeve",2016-06-28
"Three-dimensional cotton elastic tubular shirt fabric, has main body provided with transverse fabric, longitudinal fabric and fixed fabric, where longitudinal fabric is provided with lengthways layer that is covered with two material parts",2016-07-20
"Fabric comprises e.g. environmental fabric body, the material of the environmental fabric body is cotton, the environmental fabric body, the upper surface is provided with a longitudinal arrangement of the hollow jacquard layer",2016-06-26
"Spinning cotton yarn involves using Tencel fiber with certain length, fineness, strength and regain rate, and white coconut shell carbon fiber is also selected and cleaned with water spray",2015-01-20
"Wool knitted fabric, has wool knitted fabric main body whose front surface is provided with colored glistening silk thread and back surface is formed with knitted lining fabric layer, and unit coils connected together in series manner",2016-07-21
"Oil removing towel has main housing that is formed with two sides in which each side is connected through side edge, and cross position network structure that is fixedly connected with central dispersed yarn made of circular wood fiber",2016-06-30
"Sweat absorbing towel for baby, has left and right shoulder belts whose two sides are respectively connected with first surface and second surface, where first surface is covered with silica gel layer",2016-06-30
"Efficient multi-chamber cotton mixing device, has box body provided with cotton inlet, screen arranged at left side of cotton conveying curtain that is fixed with transmission wheel, and baffle plate arranged with cotton conveying curtain",2016-06-21
"High-efficiency textile machinery discharge winding containing structure, has mounting base whose upper surface is connected with guide roller, and rotating shaft whose surface is connected with elastic telescopic rod",2016-06-21
"Preparation of combined prints by dyeing, napping, setting and direct printing comprising discharge printing, burnout printing, stamping and pressing, where discharge printing uses printing slurry including disperse dye and thickening agent",2016-06-23
"Non-woven fabric dyeing production line, has adjusting screw rod provided with thread, sliding seat fixed with support body, rubber sleeve sleeved with rotatable support seat, and supporting column connected with bottom front end of slider",2016-08-11
"Folding mechanism, has shovelling device provided with shovelling plate and drive component, where shovelling plate is arranged on fixing seat and upper surface part of shovelling plate is connected with upper surface part of sinking plate",2016-08-25
"Dyeing cylinder has vibrating plate which is provided with shaking pillar, and rotating seat that is set in rotating motor, and damping rubber ring that is located between rotating shaft and outer cylinder bottom wall",2016-08-31
"Jean dyeing sewage processing device for textile industry, has biochemical tank that includes electric heating pipes which are capable of promoting metabolism of microorganism, and is connected to clean water tank by connecting pipe",2016-08-31
"Clothes, have clothes main body whose front side is fixed with plastic gear that is connected with bracket, and pores whose four surfaces are covered with thin film layer, where one of surfaces of pores is penetrated into fabric layer",2016-08-08
"Preparation of Artemisia argyi fiber, involves removing impurities from Artemisia argyi leaves, carrying out low-temperature water removal and carrying out degumming treatment",2015-04-02
"Preparation of wormwood viscose fiber involves selecting diameter and leaves of wormwood, washing with water, drying, mechanically grinding into wormwood powder, adding wormwood powder and dispersant to the water and stirring",2015-04-02
"Preparation of photosensitive color-changing fabric involves providing upper glue to rubber material containing photosensitive color-changing compound, laminating base fabric and orientated polypropylene film and ripening product",2015-04-23
"Carding machine tension wheel, has supporting body provided with connecting screw for connecting elastic rod, and roller wheel body whose sides are connected with inner flange and outer flange that are formed as ring-shaped structure",2016-08-28
"Method for improving bridge web uniformity of combing machine, involves connecting first stainless steel circular roller with second stainless steel circular roller for achieving uniformity to move in forward direction",2016-08-17
"Ultra-critical carbon dioxide waterless dyeing kettle, has kettle main body connected with dye cylinder that is provided with cylindrical shell, where shell is formed with filtering un-dissolved dye filter layer and distribution holes",2016-05-04
"Grooving drum for spinning spun yarn, has cylinder main portion which is opened with circular through hole along direction of central axis, and sleeved on rotating shaft of automatic rewinding machine",2016-03-24
"Carding cotton combing machine, has roller arranged behind feeding roller and feeding plate, and carding plate whose back part is fixed with dust removing cutter, where carding plate is fixed with front of small hopper bottom area",2016-07-04
"High temperature and high pressure jig dyeing machine for dyeing cloth, has outer cylinder steam inlet pipe fixed with steam inlet branch pipe, where branch pipe is connected with cylinder and equipped with steam inlet branch pipe valve",2016-06-08
"Polyester cotton blended cloth moistening device, has lubricating cloth covered on top end of box that is connected with spraying pipe, and transmission roller whose right and left sides are fixedly connected with left side of jet pipe",2016-06-22
"Printing worktable intermittently turning device, has main shaft supporting seat connected with machine frame and main shaft, clamping claw fixed with upper end of main shaft, and connecting rod whose end is connected with electromagnet",2016-06-17
"Yarn conveying mechanism, has lifting chain engaged with lifting chain wheel and fixed bracket, and lifting motor connected with lifting chain, where connection plate is fixed with lifting chain and arranged with lifting plate",2016-06-17
"Straight pushing-type stripping comb machine bi-directional conveying channel, has blocking part whose upper part is arranged with barrier pole, where connecting plate is screw thread that is connected with regulating spring",2014-10-25
"Automatic spraying device for printing and dyeing, connects humidity detector, speedometer and cloth thickness detector to controller that is connected to controlled proportional valve, flow valve and hydraulic rod",2016-08-31
"Textile rotary screen printing and dyeing machine, has printing roller provided with main compression roller that is fixed above supporting roller and fixed on movable horizontal beam, where ends of horizontal beam are supported by cylinder",2016-05-18
"Crease-resistant clothes fabric used for manufacturing warm clothes, has cotton net that is arranged at bottom end of anti-static bottom cloth and is connected with anti-static bottom cloth",2016-05-31
"Jean sewage treatment regulating box comprises frame body which is provided with regulating box, adjusting box has cavity with liquid one, two and three, which is fixed with guide pipe, where guide pipe has extension tube in it's one end",2016-08-31
"Boiling alkali groove structure, has first groove body and second groove body connected with one-way connecting pipe way, where first groove body and second groove body are equipped with transmission for distributing of roller shaft",2016-05-26
"Adjustable tension rod, has motor end part is connected with driving wheel shaft that is fixed with swinging rod, processor main body controlling motor operation by control terminal, and swing rod provided with end of cloth guide roller",2016-05-26
"Fire-fighting water tank refrigeration system, has cooling pipeline connected with water tank, cooling unit connected with pump, air pipeline connected with circulating circuit, and air conditioning unit connected with another pump",2016-08-29
"Photoelectric type broken yarn self-stopping device for knitting fabric, has suction fans which are symmetrically installed on two sides of box, and suction box whose two sides are provided with inlet port connected with suction fan",2016-05-20
"Broken-yarn self-stopping device for knitting fabric, has suction fans which are symmetrically installed on two sides of absorbing box, and absorbing box whose two sides are set with suction port connected with suction fan",2016-05-20
"Passive light emitting multi-layer net fabric, has net layer provided with silk thread, storage unit and light guide unit provided with lateral light guide part, where storage units alternately arranged in direction with reflecting units",2016-07-23
"Water-washing low deformation rate wale fabric, has fabric main body whose upper surface is provided with stripe in parallel manner, and large square-shaped block fixedly connected with small square-shaped block",2016-07-27
"Neck massage clothes with low water washing deformation rate, has garment case which is provided with latex massage strip with convex point and back surface of clothes case is provided with lining fabric layer",2016-08-08
"Cloth discharging mechanism of desizing machine, has swing connecting rod whose one end is hinged with handle and other end is fixed on connecting portion through fixing component",2016-07-18
Terylene blanket efficient steamer has shell that is equipped with steam pipeline and is provided with radiators connected with steam pipeline and in which prescribed radiator is mounted with stainless steel drip-proof plate,2016-05-16
"Alkali water overflow structure has pipeline whose lower portion is provided with multiple overflow water grooves, where upper surface of overflow plate on side of overflow water groove is provided with sawtooth",2016-06-23
"Temperature control device for yarn dyeing machine, has cooling water pipe and heat exchanger are provided with temperature reducing valve of different internal diameter and heat exchanger is connected to pressure-relief valve",2016-05-30
"Double-shaft seal structure for frame sealing machine, has movable ring whose left and right sides are provided with first sealing ring and second sealing ring, where outer side of movable ring is provided with spring and shaft",2016-05-30
"Treating sewage involves adding domestic sewage collected in collection wells to regulation pool, adjusting pH value, and subjecting to anaerobic treatment, followed by sequential batch reactor treatment and sludge separation",2016-08-29
"Stream condensing-recovering device, has steam chamber formed with steam input port, and condensing chamber connected to negative pressure collecting cabin through connecting pipe, where connecting pipe is fixed with switch valve",2016-08-31
"Cooling water recycling device, has cooling water tank connected with water outlet branch pipe by water outlet pipe, and electromagnetic valve and liquid level sensor that are connected to cooling water tank",2016-08-31
Spinning warp shaft conveying device has bottom supporting plate which is provided with moving mechanism and hinged with pair of supporting frame through semicircular hook and connecting beam that is connected with hand-pushing arm,2016-05-25
"Drum-type water drying device, has cloth roller connected with roller dryer and provided with splitting mechanism, first dividing mechanism provided with centering device, and second dividing mechanism connected with side of drum dryer",2016-05-26
"Manufacture of hollow shaped fiber blanket involves weaving hollow plush yarn and polyester yarn double needle warp knitting machine, pre-treating, dyeing, processing with reduction cleaning solution, washing, drying and finishing",2016-07-15
"Punching dual-trunk pull head, has upper trunk head whose end is extended towards branch core direction and provided with pulling introduction port, and lower trunk head whose end is formed with lower inlet gap",2016-08-23
